"order_id","product_id","customer_id","price","shipping_date","order_date","quantity","discount_pct","sales_channel","payment_method","shipping_region","order_status","promo_code","customer_segment"
"290108853","864544","4265774",NULL,NULL,"2025-03-01",1,"0.00","Online","Gift Card","South","Cancelled","FREESHIP","Returning"
"945589539","864544","2512187",NULL,"2024-03-25","2024-03-25",1,"0.00","Mobile App","Debit Card","Northeast","Processing",NULL,"Returning"
"599261285","864544","9646569",NULL,"2024-08-29","2024-08-29",2,"0.00","Online","Apple Pay","West","Delivered","WELCOME10","New"
"717025054","864544","2110460",NULL,"2025-12-27","2025-12-21",1,"0.00","Online","Credit Card","Midwest","Delivered",NULL,"Returning"
"218192329","864544","9235577",NULL,"2025-12-14","2025-12-09",1,"0.00","Online","Gift Card","West","Delivered",NULL,"Returning"
"816877957","864544","2736473",NULL,"2025-03-13","2025-03-06",1,"0.00","Mobile App","Buy Now Pay Later","South","Delivered","BFCM25","New"
"842644861","864544","3450300",NULL,NULL,"2024-10-11",1,"0.20","Mobile App","Gift Card","Midwest","Cancelled","FREESHIP","New"
"359229220","864544","8945036",NULL,"2025-08-14","2025-08-13",1,"0.00","Online","Apple Pay","Northeast","Delivered",NULL,"Returning"
"544343478","864544","3193891",NULL,"2025-04-18","2025-04-18",1,"0.00","Online","Apple Pay","Northeast","Delivered","SAVE15","New"
"602948302","864544","5960015",NULL,"2024-08-23","2024-08-20",1,"0.00","Online","Gift Card","South","Returned",NULL,"New"
"405996296","864544","9910914",NULL,"2024-08-23","2024-08-18",1,"0.15","Online","Gift Card","South","Shipped","FREESHIP","Returning"
"712750155","864544","9705660",NULL,"2025-06-05","2025-05-29",1,"0.00","Mobile App","Apple Pay","South","Delivered",NULL,"New"
"133142334","864544","1691125",NULL,"2024-08-21","2024-08-18",1,"0.00","Online","Buy Now Pay Later","Midwest","Delivered","SAVE15","Returning"
"965896020","864544","5582979",NULL,"2025-09-22","2025-09-14",1,"0.00","In Store","Credit Card","Northeast","Delivered","BFCM25","New"
"485742696","249811","4382135","97.30","2024-07-17","2024-07-11",2,"0.00","Online","Debit Card","Northeast","Delivered","BFCM25","Returning"
"888208775","391476","4226067","129.21","2025-08-27","2025-08-26",1,"0.00","Online","Credit Card","Northeast","Shipped",NULL,"New"
"787539531","704201","3141239","66.54","2026-02-28","2026-02-28",1,"0.00","Marketplace","Credit Card","Midwest","Delivered","WELCOME10","New"
"320648482","895667","9849306","274.02","2025-12-07","2025-12-03",2,"0.00","Online","Apple Pay","Midwest","Delivered",NULL,"Returning"
"942629710","944151","4965789","64.38","2025-05-27","2025-05-24",1,"0.10","Online","Debit Card","West","Delivered",NULL,"New"
"855309458","988662","3426689","182.09","2024-11-06","2024-10-29",1,"0.00","Online","Gift Card","Northeast","Processing",NULL,"New"
"351798116","543692","3341057","282.82",NULL,"2024-01-14",1,"0.00","In Store","Debit Card","West","Cancelled","SAVE15","New"
"804654672","864544","3583206",NULL,"2025-11-23","2025-11-17",1,"0.05","In Store","Gift Card","West","Returned",NULL,"Returning"
"557088161","770487","5428914","21.92",NULL,"2024-12-29",1,"0.00","Online","Debit Card","Northeast","Cancelled",NULL,"New"
"415521578","755674","2375453","196.73",NULL,"2026-01-30",1,"0.00","In Store","Gift Card","South","Delivered","WELCOME10","Returning"
"450932787","864544","3276065",NULL,"2025-12-15","2025-12-15",1,"0.00","In Store","Gift Card","West","Shipped",NULL,"Returning"
"287048690","642717","7960815","33.35","2025-08-03","2025-07-29",1,"0.00","Online","Debit Card","West","Shipped",NULL,"VIP"
"629442753","944151","5666692","130.46","2024-12-26","2024-12-25",2,"0.00","Online","Apple Pay","Midwest","Delivered","BFCM25","VIP"
"142427534","864544","5857259",NULL,"2024-01-03","2024-01-01",1,"0.00","Online","Gift Card","South","Delivered","SAVE15","New"
"387043716","864544","9595744",NULL,"2024-11-02","2024-10-25",1,"0.00","In Store","Debit Card","Northeast","Delivered","SAVE15","Returning"
"595760693","864544","2948178",NULL,"2025-02-28","2025-02-20",4,"0.05","Marketplace","Debit Card","South","Shipped","BFCM25","New"
"307166213","864544","5841933",NULL,"2024-02-29","2024-02-26",1,"0.00","Mobile App","Apple Pay","South","Delivered","SAVE15","New"
"594657626","131244","9595744",NULL,"2025-02-12","2025-02-07",1,"0.00","Online","Debit Card","Midwest","Processing","BFCM25","Returning"
"400800837","864544","7378822",NULL,"2025-08-24","2025-08-23",2,"0.00","Online","Apple Pay","West","Delivered",NULL,"Returning"
"302773320","864544","8501590",NULL,"2024-06-02","2024-05-31",1,"0.00","Marketplace","Credit Card","South","Delivered","FREESHIP","Returning"
"112576213","543692","2927455",NULL,"2025-05-12","2025-05-07",1,"0.00","Mobile App","Apple Pay","South","Delivered",NULL,"Returning"
"995853974","864544","4486102",NULL,"2024-03-15","2024-03-13",1,"0.15","Marketplace","Buy Now Pay Later","Northeast","Delivered","FREESHIP","Returning"
"490530625","864544","3135534",NULL,"2024-12-18","2024-12-12",1,"0.05","Online","Buy Now Pay Later","West","Delivered",NULL,"Returning"
"114285707","864544","7417985",NULL,"2025-11-08","2025-11-02",1,"0.00","Online","Apple Pay","Midwest","Delivered",NULL,"New"
"341142023","864544","8095702",NULL,"2025-06-07","2025-05-30",2,"0.10","Mobile App","Credit Card","Midwest","Delivered",NULL,"New"
"434836196","988662","2407191",NULL,"2024-07-12","2024-07-11",2,"0.20","In Store","Credit Card","South","Delivered",NULL,"Returning"
"502086382","864544","3484601",NULL,"2024-04-15","2024-04-12",1,"0.00","In Store","Debit Card","Midwest","Delivered",NULL,"Returning"
"588295435","864544","4607488",NULL,"2025-08-26","2025-08-20",1,"0.15","In Store","Gift Card","West","Shipped",NULL,"Returning"
"827487371","864544","8942330",NULL,"2025-02-14","2025-02-08",1,"0.00","Mobile App","Buy Now Pay Later","Northeast","Delivered",NULL,"Returning"
"728805942","864544","2140194",NULL,"2025-04-01","2025-03-24",1,"0.00","Online","Buy Now Pay Later","South","Delivered",NULL,"Returning"
"677207606","864544","8106470",NULL,"2024-09-30","2024-09-22",1,"0.00","Online","Gift Card","South","Processing",NULL,"Returning"
"128151241","864544","7795314",NULL,"2025-04-08","2025-04-07",2,"0.05","Online","Buy Now Pay Later","West","Returned",NULL,"Returning"
"160868961","864544","2306317",NULL,"2024-07-26","2024-07-20",1,"0.00","Online","Buy Now Pay Later","Midwest","Delivered",NULL,"Returning"
"920132217","864544","6068298",NULL,"2024-04-24","2024-04-16",1,"0.10","In Store","Credit Card","Northeast","Delivered",NULL,"New"
"443892326","864544","9209880",NULL,"2025-04-24","2025-04-18",1,"0.00","Online","Credit Card","Northeast","Processing","WELCOME10","Returning"
"364418101","864544","7288789",NULL,"2026-02-26","2026-02-25",2,"0.00","Online","Apple Pay","West","Delivered","SAVE15","Returning"
"575698599","864544","3351868",NULL,"2025-03-18","2025-03-12",1,"0.10","Marketplace","Debit Card","South","Delivered",NULL,"VIP"
"372840593","864544","7783308",NULL,"2025-11-21","2025-11-17",2,"0.00","Online","Debit Card","Midwest","Shipped",NULL,"Returning"
"441810296","864544","2876932",NULL,"2024-08-06","2024-08-02",1,"0.00","Mobile App","Apple Pay","Midwest","Delivered",NULL,"New"
"629349488","864544","3372774",NULL,"2025-10-11","2025-10-07",1,"0.10","In Store","Gift Card","Midwest","Shipped",NULL,"Returning"
"145720181","864544","8487220",NULL,"2025-02-09","2025-02-01",1,"0.00","Online","Buy Now Pay Later","South","Processing",NULL,"New"
"198144918","864544","2803501",NULL,"2024-03-17","2024-03-10",2,"0.05","Mobile App","Debit Card","Northeast","Delivered",NULL,"Returning"
"568721024","864544","6207974",NULL,"2025-07-10","2025-07-02",1,"0.00","Online","PayPal","West","Shipped",NULL,"Returning"
"569157942","864544","2133461",NULL,"2025-12-19","2025-12-16",1,"0.00","In Store","Buy Now Pay Later","West","Delivered",NULL,"Returning"
"790402847","864544","9526867",NULL,"2024-03-08","2024-03-03",1,"0.00","Online","Buy Now Pay Later","West","Shipped",NULL,"New"
"785015124","864544","7089806",NULL,"2025-09-20","2025-09-13",1,"0.00","Online","Apple Pay","West","Delivered",NULL,"Returning"
"599597507","864544","2151225",NULL,"2025-08-18","2025-08-11",1,"0.00","Mobile App","Debit Card","West","Delivered","WELCOME10","Returning"
"319984231","864544","2622046",NULL,"2025-11-04","2025-10-31",2,"0.15","Online","Gift Card","Northeast","Delivered",NULL,"Returning"
"296879759","864544","1727544",NULL,NULL,"2024-12-01",1,"0.25","Online","Buy Now Pay Later","South","Cancelled",NULL,"Returning"
"604788545","864544","9249789",NULL,"2025-02-05","2025-02-01",1,"0.05","Mobile App","Apple Pay","South","Processing",NULL,"Returning"
"312300775","864544","6483562",NULL,"2024-05-30","2024-05-27",1,"0.05","Online","Credit Card","South","Delivered","BFCM25","New"
"443016507","864544","4213524",NULL,"2025-02-06","2025-01-31",1,"0.00","In Store","Gift Card","Midwest","Delivered","WELCOME10","Returning"
"777534218","864544","1858283",NULL,"2024-12-05","2024-12-04",1,"0.10","Online","Buy Now Pay Later","West","Processing","SAVE15","VIP"
"362508142","955662","9626108","196.78","2025-03-20","2025-03-20",1,"0.15","Marketplace","Buy Now Pay Later","West","Processing","FREESHIP","Returning"
"632734398","216970","5261032","112.60","2025-06-14","2025-06-07",1,"0.00","Online","Debit Card","Midwest","Processing",NULL,"New"
"962338680","864491","3450300","222.85","2026-01-31","2026-01-28",1,"0.00","Online","Buy Now Pay Later","West","Shipped",NULL,"New"
"527208012","864544","3472100",NULL,"2024-06-13","2024-06-08",4,"0.00","Mobile App","Buy Now Pay Later","West","Delivered",NULL,"Returning"
"734148327","864544","4231028",NULL,"2024-08-07","2024-08-01",1,"0.00","Marketplace","Apple Pay","Northeast","Delivered",NULL,"New"
"269559542","864544","4026879",NULL,"2025-07-10","2025-07-05",1,"0.15","Online","Buy Now Pay Later","Northeast","Delivered",NULL,"Returning"
"498718714","864544","7891998",NULL,"2025-01-21","2025-01-16",1,"0.00","Mobile App","Credit Card","Northeast","Delivered",NULL,"New"
"192482457","864544","2446455",NULL,"2025-01-06","2024-12-31",1,"0.05","Online","Debit Card","South","Shipped",NULL,"Returning"
"310193054","543692","3556551",NULL,"2025-04-15","2025-04-14",2,"0.00","In Store","Apple Pay","West","Delivered",NULL,"Returning"
"361355022","864544","5605016",NULL,"2024-12-09","2024-12-09",1,"0.00","Mobile App","Debit Card","Northeast","Delivered",NULL,"Returning"
"846641454","864544","2242387",NULL,"2025-08-01","2025-07-30",3,"0.00","In Store","Credit Card","Northeast","Delivered",NULL,"Returning"
"333026626","864544","6294819",NULL,"2024-08-29","2024-08-22",1,"0.15","Online","Buy Now Pay Later","West","Returned",NULL,"New"
"365773174","864544","7139410",NULL,"2025-04-04","2025-03-31",1,"0.00","Online","Buy Now Pay Later","Northeast","Delivered",NULL,"Returning"
"779244048","642717","9333700",NULL,"2024-02-03","2024-01-26",1,"0.00","Online","Gift Card","South","Delivered",NULL,"New"
"327052751","988662","6914963",NULL,"2025-06-26","2025-06-21",1,"0.15","Mobile App","Credit Card","Midwest","Shipped",NULL,"Returning"
"599126977","864544","3634980",NULL,"2024-05-31","2024-05-31",1,"0.00","Online","Gift Card","West","Delivered",NULL,"Returning"
"708122837","864544","4842788",NULL,"2025-06-28","2025-06-25",1,"0.00","Mobile App","Buy Now Pay Later","West","Delivered",NULL,"New"
"439493133","864544","2642635",NULL,"2024-11-10","2024-11-04",4,"0.10","Online","Apple Pay","Northeast","Shipped",NULL,"New"
"232737167","864544","1514340",NULL,"2025-10-17","2025-10-11",1,"0.10","Online","Buy Now Pay Later","Northeast","Returned",NULL,"Returning"
"524249629","944151","3567173","68.05","2025-11-09","2025-11-07",1,"0.00","In Store","Gift Card","West","Shipped",NULL,"Returning"
"297560682","895667","8132769","134.47","2025-09-24","2025-09-23",1,"0.00","Online","Credit Card","West","Delivered",NULL,"Returning"
"955508961","770487","8043503","39.36","2025-12-12","2025-12-05",3,"0.20","Online","Apple Pay","Midwest","Delivered","BFCM25","Returning"
"595279737","391476","5816353","128.56","2025-07-17","2025-07-16",1,"0.00","Online","Apple Pay","Northeast","Delivered",NULL,"New"
"622881542","249811","8575834","54.05","2024-04-22","2024-04-21",1,"0.00","Mobile App","Debit Card","Northeast","Delivered",NULL,"Returning"
"794989306","864491","1476028","173.04","2025-02-24","2025-02-24",1,"0.20","Online","Debit Card","Midwest","Delivered",NULL,"New"
"530189140","755674","8007741","431.15","2025-11-02","2025-11-02",2,"0.00","Online","Buy Now Pay Later","Northeast","Delivered",NULL,"Returning"
"230955221","724834","2721307","180.16","2026-01-08","2026-01-01",1,"0.00","In Store","Debit Card","West","Delivered",NULL,"Returning"
"840076530","249811","9706768","58.38","2025-01-05","2025-01-01",1,"0.00","Online","Gift Card","Midwest","Delivered",NULL,"Returning"
"661782298","944151","5746166","69.31","2024-03-11","2024-03-09",1,"0.00","Online","Credit Card","Midwest","Delivered",NULL,"Returning"
"751077748","634277",NULL,"16.17","2025-04-10","2025-04-10",1,"0.10","Marketplace","Credit Card","South","Delivered",NULL,"New"
"254696542","864544","6106390",NULL,"2025-12-14","2025-12-07",1,"0.00","Online","Buy Now Pay Later","Northeast","Delivered",NULL,"New"
"229847349","864544","2287332",NULL,"2025-05-02","2025-04-25",1,"0.05","Online","Buy Now Pay Later","West","Delivered","BFCM25","Returning"
"159525591","864544","1763626",NULL,"2024-09-16","2024-09-09",1,"0.00","Mobile App","Buy Now Pay Later","Northeast","Shipped","SAVE15","Returning"
"853778605","864544","1942411",NULL,"2024-10-22","2024-10-16",1,"0.10","Online","Apple Pay","South","Delivered",NULL,"Returning"
"688574163","131244","3037191","61.81","2024-10-03","2024-09-25",1,"0.05","Online","Debit Card","Northeast","Delivered",NULL,"New"
"695861587","131244","7296605","64.82","2024-08-24","2024-08-18",1,"0.00","Online","Gift Card","West","Delivered",NULL,"Returning"
"364982130","895667","3118060","143.41","2025-02-24","2025-02-18",1,"0.00","Mobile App","Buy Now Pay Later","West","Shipped",NULL,"New"
"588212379","131244","8935169","65.50","2024-09-15","2024-09-13",1,"0.00","Online","Credit Card","Northeast","Returned",NULL,"Returning"
"772648626","955662","7705490","465.33","2024-04-30","2024-04-30",2,"0.00","Marketplace","Gift Card","West","Delivered",NULL,"New"
"635413025","543692","6404139","191.58","2024-01-13","2024-01-06",1,"0.25","Online","Gift Card","South","Returned",NULL,"New"
"540396677","704201","8280833","120.69","2024-03-22","2024-03-22",2,"0.10","Online","Apple Pay","Northeast","Delivered",NULL,"New"
"192470197","131244","9310235","72.20","2025-02-12","2025-02-05",1,"0.00","Online","Debit Card","South","Delivered",NULL,"Returning"
"184337702","249811","4206183","96.73",NULL,"2026-02-21",2,"0.05","Marketplace","Buy Now Pay Later","West","Cancelled",NULL,"New"
"490250763","895667","8750676","148.92","2024-07-11","2024-07-06",1,"0.00","Online","Gift Card","South","Delivered",NULL,"Returning"
"265643247","770487","8047416","18.19","2025-11-17","2025-11-17",1,"0.00","Online","Buy Now Pay Later","South","Shipped",NULL,"New"
"911194689","755674","8258130","571.21","2024-05-05","2024-04-28",3,"0.00","In Store","Buy Now Pay Later","Northeast","Delivered",NULL,"New"
"802595747","543692","6719285","543.81","2025-02-07","2025-02-04",2,"0.00","Online","Debit Card","Midwest","Delivered",NULL,"Returning"
"653388287","895667","1893502","111.17",NULL,"2026-02-28",1,"0.20","Mobile App","Credit Card","Midwest","Cancelled",NULL,"Returning"
"360578402","944151","2407191","132.36","2025-10-28","2025-10-26",2,"0.00","Mobile App","Credit Card","Midwest","Delivered",NULL,"Returning"
"167763965","391476","9535505","130.64","2024-08-01","2024-07-26",1,"0.00","Online","Apple Pay","South","Delivered",NULL,"Returning"
"104907047","944151","3560856","198.21","2024-09-06","2024-08-29",3,"0.00","Online","Apple Pay","Northeast","Delivered",NULL,"Returning"
"335445955","864491","2789344","215.57","2026-03-02","2026-02-27",1,"0.00","In Store","Debit Card","South","Delivered",NULL,"Returning"
"720753175","770487","6686328","27.63","2024-08-31","2024-08-23",2,"0.00","Mobile App","Apple Pay","South","Delivered",NULL,"New"
"722197986","944151","9689889","58.77","2025-08-28","2025-08-28",1,"0.10","Mobile App","Gift Card","West","Returned",NULL,"Returning"
"615163018","131244","6193922","67.95","2024-11-15","2024-11-08",1,"0.00","Online","Credit Card","West","Delivered",NULL,"Returning"
"158475978","895667","9897858","141.96","2025-01-23","2025-01-16",1,"0.00","Marketplace","Gift Card","Midwest","Delivered",NULL,"Returning"
"820051966","131244","5440025","62.42","2024-02-03","2024-01-30",1,"0.00","Marketplace","Debit Card","South","Delivered",NULL,"Returning"
"332999907","391476","5813037","468.86","2024-07-23","2024-07-15",4,"0.05","In Store","Debit Card","West","Delivered",NULL,"New"
"507608561","770487","6338112","17.96","2024-08-13","2024-08-07",1,"0.00","Online","Credit Card","Midwest","Delivered",NULL,"New"
"369176186","724834","5436878","129.12","2025-05-26","2025-05-24",1,"0.25","Online","Credit Card","Midwest","Returned",NULL,"New"
"874597473","770487","8852574","21.82","2025-08-28","2025-08-20",1,"0.00","Mobile App","Gift Card","South","Delivered","FREESHIP","Returning"
"983411083","131244","8575834","57.59","2024-02-11","2024-02-09",1,"0.00","Online","Apple Pay","Northeast","Shipped","WELCOME10","Returning"
"809829892","895667","1703065","133.92","2025-06-23","2025-06-16",1,"0.00","Marketplace","Gift Card","South","Delivered",NULL,"New"
"858125303","770487","6933742","13.91","2025-05-22","2025-05-18",1,"0.00","Online","Credit Card","South","Delivered",NULL,"New"
"709072427","724834","6261415","385.52","2024-01-21","2024-01-15",2,"0.00","Online","Buy Now Pay Later","South","Shipped",NULL,"New"
"890385760","249811","6174418","46.26","2024-09-27","2024-09-19",1,"0.00","Mobile App","Debit Card","Northeast","Shipped",NULL,"Returning"
"636718857","944151","6244264","60.13","2025-03-25","2025-03-20",1,"0.25","Mobile App","Credit Card","South","Shipped",NULL,"Returning"
"749794986","439902","2343333","19.47","2025-09-25","2025-09-20",1,"0.00","Mobile App","Gift Card","Northeast","Processing",NULL,"Returning"
"523802474","479201","9831414","43.06","2025-01-22","2025-01-14",1,"0.00","Online","Debit Card","West","Shipped",NULL,"Returning"
"758130257","895667","9950276","275.65","2026-02-23","2026-02-18",2,"0.00","Online","Buy Now Pay Later","West","Delivered",NULL,"Returning"
"835472281","216970","6504979","111.23","2024-05-15","2024-05-14",1,"0.00","Marketplace","Gift Card","South","Delivered",NULL,"Returning"
"546339338","944151","9639932","134.27","2025-05-30","2025-05-22",2,"0.00","Online","Gift Card","Northeast","Delivered",NULL,"Returning"
"403286126","249811","6192009","46.45","2026-02-13","2026-02-06",1,"0.00","Online","Apple Pay","South","Delivered",NULL,"Returning"
"539492534","131244","2239197","59.09","2025-06-12","2025-06-12",1,"0.00","In Store","Buy Now Pay Later","Northeast","Delivered",NULL,"New"
"716926164","249811","5418934","57.09","2025-10-16","2025-10-08",1,"0.05","Online","Buy Now Pay Later","Northeast","Delivered",NULL,"New"
"851936102","944151","8741810","126.93","2025-04-09","2025-04-01",2,"0.05","Marketplace","Gift Card","West","Delivered",NULL,"New"
"572532253","770487","4925917","26.11","2025-05-18","2025-05-16",2,"0.15","Online","Buy Now Pay Later","South","Shipped",NULL,"Returning"
"170180435","131244","3640899","56.71","2024-05-13","2024-05-11",1,"0.00","In Store","Debit Card","West","Delivered",NULL,"New"
"465933326","131244","6664316","63.89","2024-02-28","2024-02-25",1,"0.00","Mobile App","Apple Pay","Midwest","Delivered",NULL,"Returning"
"721063811","770487","5825620","18.80","2024-12-15","2024-12-09",1,"0.00","In Store","Credit Card","South","Delivered",NULL,"Returning"
"636656386","391476","2446455","253.09","2025-11-08","2025-11-05",2,"0.05","In Store","Gift Card","Northeast","Processing",NULL,"New"
"509437695","479201","8212326","36.71","2025-02-10","2025-02-04",1,"0.00","Mobile App","Apple Pay","Northeast","Delivered",NULL,"Returning"
"786124569","724834","5691890","132.92","2024-04-13","2024-04-05",1,"0.25","Online","Apple Pay","South","Delivered",NULL,"Returning"
"563550988","634277","5576678","19.31","2025-09-01","2025-08-27",1,"0.00","In Store","Gift Card","Midwest","Delivered",NULL,"New"
"389582299","770487","1006810","19.06","2024-12-09","2024-12-09",2,"0.25","Online","Gift Card","South","Shipped",NULL,"Returning"
"128817630","249811","6262632","103.54","2024-07-28","2024-07-22",2,"0.00","In Store","Buy Now Pay Later","South","Delivered",NULL,"Returning"
"182177360","944151","4206183","58.97","2024-04-22","2024-04-17",1,"0.00","Online","Debit Card","West","Delivered",NULL,"Returning"
"827334609","131244","3117636","49.15","2024-06-08","2024-06-06",1,"0.10","In Store","Buy Now Pay Later","Northeast","Delivered",NULL,"Returning"
"213693493","988662","5886520","178.54","2024-12-03","2024-11-27",1,"0.00","In Store","Debit Card","Northeast","Delivered",NULL,"Returning"
"198525897","543692","4348276","489.26","2025-09-01","2025-08-29",2,"0.00","Online","Buy Now Pay Later","South","Delivered",NULL,"Returning"
"597841726","479201","9667566","61.76","2025-04-17","2025-04-09",2,"0.15","In Store","Debit Card","Northeast","Shipped",NULL,"New"
"743042838","439902","3024269","25.95","2024-11-13","2024-11-12",1,"0.00","Online","Apple Pay","West","Delivered",NULL,"New"
"913589412","895667","1019311","143.68","2025-02-08","2025-02-04",1,"0.00","Marketplace","Buy Now Pay Later","West","Delivered",NULL,"Returning"
"695627964","642717","7014016","37.06","2024-11-19","2024-11-17",1,"0.00","Online","Credit Card","Northeast","Delivered",NULL,"New"
"752262668","543692","4191175","897.84","2024-02-25","2024-02-19",4,"0.10","Online","Buy Now Pay Later","Northeast","Processing",NULL,"Returning"
"926188073","391476","9792411","135.31","2024-09-19","2024-09-13",1,"0.00","In Store","Debit Card","Northeast","Processing",NULL,"Returning"
"895336885","988662","3102634","200.76","2025-02-19","2025-02-11",1,"0.00","Mobile App","Debit Card","Midwest","Delivered",NULL,"Returning"
"433032005","895667","4524499","99.97",NULL,"2024-06-30",1,"0.25","Mobile App","Debit Card","Northeast","Cancelled",NULL,"Returning"
"366656201","479201","6142147","38.64","2024-03-26","2024-03-26",1,"0.00","Mobile App","Credit Card","South","Delivered",NULL,"New"
